city,latitude,longitude,cluster
Dalaman,36.7667,28.8,255
Poso,-1.4,120.75,241
Roseville,42.5074,-82.9369,392
Newark,37.5201,-122.0307,134
Dulmen,51.8308,7.2783,622
Campi Bisenzio,43.8167,11.1333,732
Umarkhed,19.6014,77.6888,819
Serowe,-22.3833,26.7167,920
Liuhu,35.5449,106.6801,743
Indija,45.05,20.0833,123
Perth,56.3958,-3.4333,709
Zutphen,52.14,6.195,408
Atarra,25.28,80.57,364
La Vega,2.0008,-76.7778,980
Altos,-5.0389,-42.4608,865
Osorio,-29.8942,-50.2652,636
Chaparral,3.7236,-75.4847,623
Malinao,13.4,123.7,711
Nanto,36.5878,136.9194,467
Lousada,41.3,-8.24,79
Villa Constitucion,-33.2333,-60.3333,351
Chenalho,16.9333,-92.5667,654
Penco,-36.7333,-72.9833,130
Voluntari,44.4925,26.1914,989
Vryheid,-27.7669,30.8,207
Sanski Most,44.7667,16.6667,670
Barnet,51.6444,-0.1997,218
Sayanogorsk,53.05,91.45,330
Wejherowo,54.6,18.25,64
Jobabo,20.9078,-77.2831,251
General Martin Miguel de Guemes,-24.6667,-65.05,662
Sumisip,6.42,121.98,628
Qasbat Tadla,32.6,-6.2667,332
Aubagne,43.2908,5.5708,553
Kifisia,38.0833,23.8167,53
Saint-Malo,48.65,-2.01,503
Azhikkod,11.9076,75.3446,445
Azhikkal,11.9076,75.3446,445
Kingisepp,59.3667,28.6167,31
Rio de Mouro,38.784,-9.322,350
Arsenyev,44.1667,133.25,509
Loum,4.718,9.73,531
Mentor,41.6893,-81.3362,295
Talghar,43.3,77.2333,890
Ocoee,28.5796,-81.5332,836
Evreux,49.02,1.15,754
Sao Jose de Mipibu,-6.0833,-35.25,161
San Andres de Sotavento,9.15,-75.5,369
Mataquescuintla,14.5336,-90.1839,762
Gosen,37.7444,139.1826,590
Snizhne,48.0283,38.7656,860
Cunen,15.3333,-91.0333,360
Oued Sly,36.1,1.2,584
Ayapel,8.3167,-75.15,369
Vikramasingapuram,8.67,77.33,291
Perinton,43.0781,-77.4283,461
Waspan,14.7333,-83.9667,266
Melle,52.2044,8.3389,199
Jiaganj,24.23,88.27,737
Livny,52.4239,37.5997,745
Manapparai,10.6075,78.4253,700
Kasumbalesa,-12.2564,27.8028,489
As Sa`diyah,34.1906,45.1208,904
Rowland Heights,33.9716,-117.8912,666
Zhongtanying,40.2125,116.5844,802
Evesham,39.8605,-74.8947,162
Kikugawa,34.75,138.0833,835
Douz,33.45,9.0167,681
Otradnyy,53.3667,51.35,744
Decin,50.7736,14.1961,419
La Courneuve,48.9322,2.3967,293
Fort Pierce,27.4255,-80.3431,538
Albuera,10.9186,124.6923,450
Rivoli,45.0667,7.5167,616
Yabrud,33.9667,36.6667,780
Urrao,6.3156,-76.1342,10
Sidrolandia,-20.9319,-54.9608,803
Capao Bonito,-24.0058,-48.3494,638
Cumanayagua,22.1522,-80.2011,120
Paderno Dugnano,45.5667,9.1667,336
Ayungon,9.8584,123.1468,866
Pilar,11.4878,122.9956,688
Brea,33.9254,-117.8655,666
Cantel,14.8112,-91.4555,360
Sowme`eh Sara,37.3,49.3142,880
Mattanur,11.931,75.572,445
Campobasso,41.5667,14.6667,2
Qingyuan,24.5004,108.6667,955
Zarzal,4.3983,-76.0772,623
Oro Valley,32.4208,-110.9767,121
Chaidari,38.0167,23.65,53
Dracena,-21.4828,-51.5328,558
Hagaribommanahalli,15.04,76.2,581
Ha Tien,10.3833,104.4833,224
Pallipalaiyam,11.3679,77.7435,148
Calimaya,19.1608,-99.6172,401
Corato,41.15,16.4,930
East Providence,41.8065,-71.3565,131
Saranambana,-17.25,49.1833,856
Dahutang,28.0694,112.5442,190
Al Balyana,26.2333,32.0,246
Banisilan,7.5,124.7,499
Haeryong,34.9131,127.5394,663
Casalnuovo di Napoli,40.9167,14.35,2
Liulin,36.5478,109.4725,29
Viti,42.3167,21.35,183
Santo Domingo,22.5833,-80.2383,120
Jitaicun,36.3533,115.3048,415
Cuilapa,14.2833,-90.3,762
San Benedetto del Tronto,42.95,13.8833,270
Nandikotkur,15.867,78.267,516
Herzogenrath,50.8667,6.1,83
Chomutov,50.4611,13.4167,419
Tomioka,36.2599,138.8899,4
Esplugas de Llobregat,41.3767,2.0858,396
Selu,19.4551,76.4372,819
Stretford,53.4466,-2.3086,92
Vyshniy Volochek,57.5833,34.5667,893
Soest,52.1833,5.3,954
Matay,28.4167,30.75,996
Mela Gudalur,9.6806,77.2462,579
Martina Franca,40.6333,17.0333,930
Valencia,8.2592,-76.1469,369
Boujad,32.7667,-6.4,332
Campo Maior,-4.8333,-42.1736,865
Borgne,19.85,-72.5333,88
Kabasalan,7.7968,122.7627,628
Neunkirchen,49.35,7.1667,738
Pocoes,-14.5167,-40.35,280
Lecco,45.85,9.4,336
Banbury,52.061,-1.336,402
Beckenham,51.408,-0.022,218
Noboribetsu,42.4167,141.1,682
Blois,47.5939,1.3281,119
Pearl City,21.4031,-157.9566,28
Joao Pinheiro,-17.7442,-46.1739,881
Lorenskog,59.8989,10.9642,81
Nanzhuangzhen,23.721,102.8231,710
Greenford,51.5299,-0.3488,218
Lohja,60.25,24.0667,950
Santiago,25.4333,-100.1333,589
Isabel,10.93,124.43,450
Ayr,55.458,-4.629,709
Teotihuacan,19.6897,-98.8608,401
San Jacinto de Buena Fe,-0.8986,-79.4889,610
Santa Ana Chiautempan,19.3167,-98.1833,401
Al Qusayr,34.5119,36.5764,780
Araioses,-2.89,-41.9028,865
Kotelniki,55.6617,37.8672,213
Wokingham,51.41,-0.84,218
Hyvinkaa,60.6333,24.85,950
Rovenky,48.0711,39.3428,603
Salina,38.8136,-97.6143,859
Lukavac,44.55,18.5167,723
Jesus Menendez,21.1633,-76.4775,251
Sanuki,34.32,134.1794,712
La Jagua de Ibirico,9.5667,-73.3333,403
South Brunswick,40.384,-74.5256,328
Taebaek,37.1667,128.9833,978
Stepnogorsk,52.3497,71.89,879
Guaramirim,-26.45,-49.0,863
Cologno Monzese,45.5286,9.2783,336
Woodstock,43.1306,-80.7467,144
Punalur,9.017,76.926,579
Kampli,15.4063,76.6001,923
Bizerte,37.2778,9.8639,139
Yashan,22.4776,112.7289,149
Ramat HaSharon,32.15,34.8333,485
La Caleta,18.4639,-69.6806,384
Kuilsrivier,-33.9414,18.7066,441
Norala,6.55,124.67,499
Nellikkuppam,11.7667,79.6833,883
Daxiang,22.3775,112.8008,149
Ridderkerk,51.8667,4.6,954
Hioki,31.6117,130.3731,799
Dongnanyanfa,39.63,116.4083,802
Padra,22.23,73.08,549
Fujiyoshida,35.4875,138.8077,4
Schwerte,51.4458,7.5653,622
Hof,50.3167,11.9167,164
Muara Teweh,-0.9535,114.8981,715
Yalvac,38.2956,31.18,539
Wangtan,39.2847,118.98,771
Libertador General San Martin,-23.8,-64.7833,662
Puerto Villarroel,-16.8667,-64.7831,122
Suluova,40.8333,35.65,210
Brive-la-Gaillarde,45.1583,1.5321,194
Zarinsk,53.7089,84.9672,982
Bruchsal,49.1333,8.6,433
Langford Station,48.4506,-123.5058,14
Beavercreek,39.731,-84.0624,146
Obra,24.42,82.98,934
Faratsiho,-19.4,46.95,963
Hajjah,15.695,43.5975,476
Nakai,33.5833,133.6333,712
Quinte West,44.1833,-77.5667,461
Montevista,7.7053,125.9903,499
Schagen,52.7833,4.8,954
Lucaya,26.5117,-78.6431,538
Aland,17.5642,76.5685,226
Dori,14.03,-0.03,645
Tuy,14.02,120.73,170
Winter Garden,28.5421,-81.5967,836
Punal,19.4,-70.6167,384
Hadithah,34.1397,42.3781,544
Potomac,39.0141,-77.1943,586
Lower Tungawan,7.6047,122.4228,628
Swietochlowice,50.2919,18.9178,506
Gryazi,52.5,39.9667,745
Vuyyuru,16.3667,80.85,1
Cordon,16.67,121.45,399
Kadinamkulam,8.6,76.8167,291
Corroios,38.65,-9.15,350
Manvi,15.9833,77.05,923
Jendouba,36.5,8.7833,139
Farmington,36.7555,-108.1823,705
San Francisco de los Romo,22.0833,-102.2667,316
Jeomchon,36.6028,127.3042,66
Henrietta,43.0555,-77.6413,461
Santa Cruz do Rio Pardo,-22.8989,-49.6328,198
Nelson,-41.2708,173.2839,629
Skierniewice,51.9528,20.1417,563
Kita,13.0504,-9.4833,19
Rodgau,50.0167,8.8833,532
Albstadt,48.2119,9.0239,208
Rio Tercero,-32.1833,-64.1,778
Pakenham,-38.0712,145.4878,487
Alcira,39.15,-0.435,16
Sardasht,36.1553,45.48,377
La Independencia,16.2526,-92.0237,654
Quva,40.5247,72.07,437
Charleville-Mezieres,49.7719,4.7161,634
Sao Bento,-2.6958,-44.8208,694
Manacor,39.5667,3.2,892
Lissone,45.6167,9.25,336
Attleboro,41.9311,-71.295,131
Starogard Gdanski,53.9667,18.5333,64
Nilambur,11.2769,76.2258,33
Shimenzhai,40.0892,119.6019,771
Kilmarnock,55.6111,-4.4957,709
Marino,41.7667,12.6667,270
Meudon,48.8123,2.2382,293
Cuihua,27.7527,103.8906,517
Bhalki,18.0435,77.206,226
Halle-Neustadt,51.4789,11.9214,164
Pagalungan,7.0592,124.6987,499
Bindura,-17.3,31.3333,72
Ban Plai Bua Phatthana,13.9032,100.3989,456
Starachowice,51.05,21.0667,238
Vidin,44.0,22.8667,294
Kurayoshi,35.4333,133.8167,712
Farim,12.4833,-15.2167,808
Cobija,-11.0333,-68.7333,444
Zhongzhai,25.7783,107.8665,58
Douera,36.6667,2.95,575
Anandpur,21.2141,86.1249,495
Capannori,43.85,10.5667,732
Koure,13.3106,2.576,895
Takashima,35.35,136.0333,765
Nichelino,45.0,7.65,616
Pilar,14.67,120.57,170
San Lorenzo,-32.75,-60.7333,351
Talisay,14.1,121.02,170
Narvacan,17.4192,120.4756,915
Arandelovac,44.3,20.5667,674
Santana do Ipanema,-9.3778,-37.245,829
Carcassonne,43.21,2.35,194
Berezovskiy,55.6167,86.25,594
Izunokuni,35.0333,138.9333,4
Shimeo,33.5833,130.4833,343
Huntsville,30.7009,-95.5567,55
Lawas,4.8333,115.4,664
Chitre,7.9667,-80.4333,873
Tingo Maria,-9.2953,-75.9975,470
Megion,61.05,76.1,713
Filderstadt,48.6803,9.2183,208
Labutta,16.1467,94.7611,347
Puerto Tejada,3.25,-76.4167,980
Strongsville,41.3128,-81.8313,295
Zhob,31.3417,69.4486,310
Seabra,-12.4189,-41.77,566
Tlalmanalco,19.2044,-98.8025,401
Choisy-le-Roi,48.763,2.409,293
Uniao,-4.5858,-42.8639,865
Manono,-7.2947,27.4545,326
Casimiro de Abreu,-22.4808,-42.2039,992
Eagle Mountain,40.3137,-112.0114,69
Noisy-le-Sec,48.8894,2.4503,293
Borca,44.87,20.45,123
Sumpango,14.6478,-90.7347,762
Kasaoka,34.5039,133.51,712
Bridgewater,40.5934,-74.6076,328
Jammalamadugu,14.85,78.38,516
Acaxochitlan,20.1667,-98.2,70
Beringen,51.0489,5.2261,634
Garhwa,24.16,83.8075,714
Santurce-Antiguo,43.3303,-3.0314,562
San Feliu de Llobregat,41.3833,2.0439,396
Prescott,34.5849,-112.4473,871
Sikandra Rao,27.7,78.4,877
Cavaillon,18.3,-73.65,88
Eusebio,-3.89,-38.4508,514
Nova Venecia,-18.7108,-40.4008,849
Bothaville,-27.3833,26.6167,136
Bunde,52.2,8.6,199
Livry-Gargan,48.9192,2.5361,293
Tomboco,-6.8,13.3,565
Nawashahr,31.1167,76.1333,488
Trenque Lauquen,-35.9667,-62.7,689
Gotha,50.9492,10.705,914
Ranavav,21.68,69.75,378
Mairinque,-23.5464,-47.1836,638
Bihat,25.4253,86.0208,297
Gahini,-1.8422,30.4781,188
Mindat,21.3667,93.9833,540
Bajil,15.0583,43.285,476
Huilongcun,32.7028,115.4742,132
Camp Perrin,18.3167,-73.8667,88
Amboasary,-25.05,46.3833,822
Isiolo,0.35,37.5833,521
Harasta,33.5667,36.3667,780
Ban Bang Mae Nang,13.8815,100.3759,456
Kikuchi,32.9833,130.8167,343
Dingle,11.05,122.67,688
San Rafael,10.0417,-84.075,114
Jaguaquara,-13.5333,-39.9667,363
Markala,13.6739,-6.075,847
Santiago,8.1004,-80.9833,873
Coonoor,11.345,76.795,800
Wodzislaw Slaski,50.0,18.45,506
Thoubal,24.63,94.02,20
Tamagawa,33.6389,130.8061,343
Paraguacu Paulista,-22.4197,-50.5797,198
Freeport City,26.5286,-78.6967,538
Olive Branch,34.961,-89.8469,359
Ourem,39.65,-8.5667,350
Haymana,39.4311,32.4956,974
Lupao,15.8794,120.8994,585
Donggang,22.4667,120.4544,536
Hokota,36.1587,140.5164,4
Lumba-a-Bayabao,7.88,124.38,96
Fastiv,50.0833,29.9167,365
Arlington,42.4187,-71.1639,131
Joal-Fadiout,14.1667,-16.8333,133
Koupela,12.1794,-0.3517,645
Campo Novo do Parecis,-13.675,-57.8919,239
Chepen,-7.2271,-79.4298,466
Fellbach,48.8086,9.2758,208
Arendal,58.4608,8.7664,651
Stavroupoli,40.6667,22.9333,832
Dharmaragar,24.3785,92.1783,20
Middletown,40.179,-74.9059,162
Juina,-11.3778,-58.7408,687
Parys,-26.9,27.45,742
Goose Creek,32.9927,-80.0055,773
Memmingen,47.9878,10.1811,208
Tallbisah,34.8333,36.7333,780
Sicklerville,39.7452,-74.9934,162
Chajari,-30.7667,-57.9833,305
Igarape,-20.07,-44.3019,375
Pakaur,24.63,87.85,737
Settimo Torinese,45.1333,7.7667,616
Shima,34.3333,136.8333,835
Cheshunt,51.702,-0.035,218
Jablonec nad Nisou,50.7244,15.1681,419
Shertallai,9.6869,76.3361,579
Havant,50.8517,-0.9842,218
Aribinda,14.2292,-0.8633,645
Hexiwu,39.6225,116.9539,802
Dodoma,-6.1731,35.7419,587
Phan Ri Cua,11.1739,108.5661,753
Anshan,39.7144,118.9964,771
Kaufbeuren,47.88,10.6225,285
Nawai,26.3824,75.924,479
Lubny,50.0167,33.0,891
Salvador,20.2094,-75.2231,251
Altamonte Springs,28.6615,-81.3953,836
Badrashni,33.9886,72.025,588
Haltom City,32.8176,-97.2707,354
Ouled Moussa,36.6831,3.3681,575
Borgerhout,51.2117,4.4407,634
Gollalagunta,17.1672,82.2847,768
Hackensack,40.8891,-74.0462,328
Dongsu,38.0153,115.1461,415
Tantangan,6.62,124.75,499
Dialakorodji,12.7083,-7.9689,265
St. Thomas,42.775,-81.1833,144
Maluso,6.55,121.88,628
Rajgarh,24.03,76.88,886
Muradiye,38.9947,43.7681,193
La Goulette,36.8181,10.305,139
Changchong,26.3404,107.1866,58
Yambio,4.565,28.375,442
Santa Maria Huatulco,15.85,-96.3333,793
Farrukhnagar,17.0778,78.2011,382
Dendermonde,51.0333,4.1,634
Puttalam,8.033,79.826,387
Hokuto,41.8242,140.6528,682
Shangpa,26.9052,98.8679,225
Rosny-sous-Bois,48.8667,2.4833,293
Elmhurst,41.8973,-87.9432,263
Mislata,39.475,-0.4156,16
Torzhok,57.0333,34.9667,893
Ogimachi,33.25,130.2,343
Porangatu,-13.4319,-49.1306,875
Jones,16.5583,121.7,399
Chattamangalam,11.296,75.915,445
Denia,38.8444,0.1111,16
Remedios,22.4922,-79.5458,120
Tangdukou,26.9949,111.2708,190
Tindouf,27.6753,-8.1286,814
El Valle del Espiritu Santo,10.9833,-63.8833,483
Qianjiang Shequ,23.6157,108.9603,605
Urbandale,41.639,-93.7812,811
Kitakata,37.6511,139.8748,590
Caiguantun,26.3363,105.9841,58
Nueva Gerona,21.8847,-82.8011,568
Baiji,26.0231,106.9267,58
Ascoli Piceno,42.85,13.5833,270
Kirkby,53.48,-2.89,92
Mauriti,-7.3833,-38.7667,675
Los Banos,37.063,-120.8406,134
Rio Cauto,20.5636,-76.9172,251
Guacharachi,27.15,-107.3167,221
Talagutong,6.27,125.67,499
Kumta,14.4264,74.4122,102
Busaar,2.6722,41.3225,111
Littleton,39.5915,-105.0188,166
Cuautepec de Hinojosa,20.15,-98.4333,70
Ortega,3.9167,-75.25,623
Sangarebougou,12.6842,-7.9278,265
Veldhoven,51.42,5.405,408
Canela,-29.3617,-50.8156,636
Voi,-3.3906,38.5769,152
Kanash,55.5069,47.4914,84
Warud,21.4167,78.4,168
Ashburn,39.0277,-77.4714,586
Salisbury,51.07,-1.79,684
Kariya,34.7517,134.3931,169
Gaya,11.8878,3.4467,895
Lalian,31.8253,72.8027,988
Bafq,31.6033,55.4003,698
Surcin,44.7919,20.2723,123
Labrea,-7.2589,-64.7978,45
Kerkrade,50.8667,6.0667,83
Birak,27.5333,14.2834,135
Carnot,4.94,15.87,383
Ganapathivattam,11.67,76.28,445
East Lansing,42.748,-84.4836,683
Olhao,37.026,-7.841,422
San Pelayo,8.9667,-75.85,369
Fuxing,24.0341,120.4235,902
West Seneca,42.8374,-78.7509,995
Mbulu,-3.85,35.55,878
Palayan City,15.5422,121.0844,585
Jipijapa,-1.3486,-80.5786,610
Gobardanga,22.87,88.76,233
Barra Velha,-26.6156,-48.6847,863
Bountiful,40.8721,-111.8647,69
Erith,51.48,0.1778,218
San Antonio Abad,37.6261,-0.9896,755
Nazarovo,56.0,90.3833,330
San Isidro,9.3403,-83.7338,114
Ciudad de Huajuapam de Leon,17.8,-97.7667,793
Keller,32.9335,-97.2256,354
Svitlovodsk,49.0503,33.2419,614
Karmiel,32.9136,35.2961,34
Vallenar,-28.5708,-70.7581,951
Morgan Hill,37.1325,-121.6419,134
Gaoua,10.3167,-3.1667,443
Rieti,42.4,12.8667,270
Saint-Eustache,45.57,-73.9,59
Weinheim,49.55,8.6667,433
Pulawy,51.4167,21.9667,563
Neustadt am Rubenberge,52.5,9.4667,27
Hinckley,52.5413,-1.3725,402
Ruzayevka,54.0667,44.9333,105
Tayug,16.0267,120.7478,585
Misseni,10.3167,-6.0769,471
Talence,44.8,-0.584,454
Kelo,9.31,15.81,573
Jaragua,-15.7397,-49.3347,124
Webster,43.2294,-77.4454,461
Chimteppa,38.4667,68.7333,222
Gracanica,44.6892,18.3022,723
Sierra Vista,31.563,-110.3153,121
Cornelio Procopio,-23.1333,-50.65,198
Vercelli,45.3256,8.4231,616
Manchester,39.9652,-74.3738,162
Ashton,53.4897,-2.0952,92
Gaoua,10.3167,-3.1667,443
Drachten,53.1,6.1,796
Araquari,-26.3833,-48.7167,863
Medemblik,52.6833,5.0333,954
Paterno,37.5667,14.9,572
Inongo,-1.95,18.2667,355
Bani `Ubayd,31.0234,31.6479,127
Presidente Dutra,-5.29,-44.49,62
Belfort,47.64,6.85,151
Garango,11.8,-0.55,645
Hassi Messaoud,31.7,6.0667,496
Sayreville,40.4656,-74.3237,328
Basud,14.07,122.97,984
Surbiton,51.394,-0.307,218
Numata,36.646,139.0442,4
Puertollano,38.6833,-4.1167,909
Marau,-28.4489,-52.2,973
Massigui,11.8667,-6.7667,471
Montemorelos,25.1872,-99.8267,589
Castleford,53.716,-1.356,620
Chalungalpadam,9.549,76.3237,579
Aguilar,15.8899,120.2379,585
Bingmei,25.7408,108.9023,955
Aksay,47.25,39.8667,603
Nova Kakhovka,46.755,33.375,614
Concepcion,-23.4,-57.43,480
Inuma,36.0001,139.6242,4
Krosno,49.6833,21.75,238
Arantangi,10.1686,78.992,883
Nayudupet,13.9,79.9,524
Maracaju,-21.6139,-55.1678,803
Caete,-19.88,-43.67,375
Alfortville,48.805,2.4239,293
Haugesund,59.4464,5.2983,261
Bac Kan,22.1333,105.8333,243
Sundargarh,22.12,84.03,632
Abqaiq,25.935,49.6661,669
Chalon-sur-Saone,46.7806,4.8528,807
Odenton,39.0661,-76.6938,586
Prievidza,48.7711,18.6217,89
Bilacari,40.4314,49.8081,991
Heusden,51.6833,5.1333,954
Slavonski Brod,45.1667,18.0167,723
Shchuchinsk,52.9333,70.2,879
Lapa,-25.77,-49.7158,325
Cleveland Heights,41.5113,-81.5636,295
Pakxan,18.3964,103.6558,426
Batroun,34.25,35.65,780
Shahhat,32.825,21.8581,318
Parma,65.923,57.403,389
Kutum,14.2056,24.65,400
Nimule,3.5961,32.0636,846
Jedeida,36.8333,9.9167,139
Baba I,6.0622,10.4903,11
Mlada Boleslav,50.4125,14.9044,419
Rabinal,15.068,-90.489,762
Mahalingpur,16.38,75.12,972
Bhayala,22.8335,72.3643,549
Nalegaon,18.4167,76.8167,226
Muddebihal,16.33,76.13,923
Kedgaon,18.43,74.35,591
Sachin,21.08,72.88,67
Alamuru,16.7833,81.9,986
Qarabulaq,42.5167,69.8,268
Dig,27.47,77.33,877
Hekou,22.5125,103.9586,710
Tank,32.13,70.23,310
Naestved,55.225,11.7583,276
Barnagar,23.0489,75.378,515
Brianka,48.5133,38.6431,860
Marhanets,47.6447,34.6042,776
Tres Valles,18.1667,-96.0167,185
Angadanan,16.7571,121.7479,399
Timbo,-26.8228,-49.2719,863
Acopiara,-6.1,-39.45,675
Maria Aurora,15.7967,121.4737,585
Gallatin,36.3782,-86.4698,630
Astaneh-ye Ashrafiyeh,37.2658,49.9431,880
Plainfield,41.6207,-88.2253,263
Nadym,65.5333,72.5167,117
Yatagan,37.3425,28.1394,255
Palm Springs,33.8017,-116.5382,30
Mount Laurel,39.9483,-74.9047,162
Seregno,45.65,9.2,336
Lancaster,42.9099,-78.6378,995
Pederneiras,-22.3517,-48.775,543
Catford,51.4452,-0.0207,218
Tarnobrzeg,50.5833,21.6833,238
Port Loko,8.7667,-12.7875,279
Borlange,60.4856,15.4364,296
Razgrad,43.5333,26.5167,449
Charkhi Dadri,28.59,76.27,981
Azarshahr,37.7628,45.9758,377
Buguias,16.8033,120.8211,399
Sagua de Tanamo,20.5858,-75.2417,251
Shangshan,23.4792,115.6918,436
Shazhou,40.1376,94.6638,537
Dois Vizinhos,-26.0833,-53.05,106
Volkhov,59.9167,32.3,482
Guledagudda,16.0502,75.79,923
Al `Aziziyah,32.9083,45.0667,548
Tateyama,34.9966,139.87,4
Bolivar,1.9708,-76.9694,143
Riverton,40.5176,-111.9636,69
West Lafayette,40.4432,-86.9238,774
Parigi,-7.6914,108.5372,167
Rameswaram,9.288,79.313,700
Santiago Atitlan,14.6333,-91.2333,360
Meoqui,28.2722,-105.4819,221
Xinji,38.4682,116.8918,802
Port Macquarie,-31.4333,152.9,371
Brentwood,35.9918,-86.7758,630
Lehrte,52.3667,9.9667,27
Colotenango,15.4167,-91.7167,360
Nasipit,8.99,125.34,887
`Ayn al `Arab,36.891,38.3536,815
Barru,-4.3587,119.6399,241
Mochudi,-24.4167,26.15,319
Santa Barbara,15.3167,-91.6167,360
Merksem,51.2428,4.4414,634
Falkensee,52.5583,13.0917,929
Bruhl,50.8333,6.9,622
Santana do Paraiso,-19.3639,-42.5689,823
Manjuyod,9.68,123.15,866
Sao Lourenco,-22.1167,-45.05,142
Balcarce,-37.8456,-58.2578,788
Jidd Hafs,26.219,50.538,669
Pemangkat,1.1768,108.9624,26
Sakura,36.6853,139.9664,4
Zwijndrecht,51.8167,4.65,954
Chichigalpa,12.5667,-87.0333,806
Liuquancun,39.3658,116.3138,802
Xique-Xique,-10.8303,-42.7308,566
Kimry,56.8667,37.35,213
Cutler Bay,25.5765,-80.3356,538
Cascina,43.6833,10.55,732
Itaberai,-16.0083,-49.7961,124
Worksop,53.3042,-1.1244,620
Salon-de-Provence,43.6406,5.0972,553
San Pedro Perulapan,13.7667,-89.0333,36
Melur,10.0313,78.3381,700
Terracina,41.2833,13.25,270
Lake Ridge,38.6847,-77.3066,586
Whitney,36.1008,-115.0379,578
Dhupgari,26.5889,89.0069,346
Kafr al Battikh,31.3234,31.7612,127
Sapanca,40.6906,30.2703,722
Sete,43.4053,3.6975,767
Pahrump,36.2235,-115.9974,578
Lodi,45.3167,9.5,336
Flores,16.9297,-89.8917,609
Yaopu,26.17,105.8489,58
Tangjiacun,20.8425,109.8469,112
Soliman,36.7,10.4833,139
Mount Pleasant,41.1119,-73.8121,328
Katipunan,8.5134,123.2847,96
Zamalka,33.5253,36.3528,780
Bharella,23.5506,91.0566,787
Kharan,28.5833,65.4167,726
Zouerate,22.7333,-12.4667,766
Pyu,18.4819,96.4369,839
Dowlaiswaram,16.9556,81.7931,986
North Lauderdale,26.2113,-80.2209,538
Concepcion,11.2,123.1,688
Portugalete,43.3194,-3.0194,562
Dolores,12.0378,125.4828,18
Conceicao do Araguaia,-7.5539,-49.7128,413
Xiluo,23.7827,120.4551,902
Jacaltenango,15.6667,-91.7333,360
Kitgum,3.2889,32.8778,846
Fairfield,39.3301,-84.5409,146
Sainthia,23.9451,87.6803,737
Gogrial,8.53,28.1,884
Mamanguape,-6.8375,-35.1267,161
Grabouw,-34.15,19.0167,441
Upper Bicutan,14.4873,121.0503,170
Wentzville,38.8153,-90.8669,182
Istres,43.5151,4.9895,553
Augusto Correa,-1.0272,-46.6446,307
Tori-Bossito,6.5031,2.145,177
Alcamo,37.9778,12.9639,798
Guisa,20.2608,-76.5381,251
Jangamguda,17.6238,78.6251,382
Arboletes,8.8517,-76.4283,369
Cayambe,0.0439,-78.1561,143
Salem,42.5129,-70.9021,131
Mawlaik,23.2833,94.0833,540
Mantes-la-Jolie,48.9908,1.7172,293
Piendamo,2.6408,-76.5284,980
Garca,-22.2153,-49.6511,198
San Vicente,-35.0167,-58.4167,47
Fond du Lac,43.7718,-88.4397,740
Seferhisar,38.2,26.8333,922
Otwock,52.1167,21.2667,563
Gori,41.9667,44.1,315
Nsawam,5.8,-0.35,452
Culasi,11.4272,122.056,688
Jalacingo,19.8,-97.3,635
Petatlan,17.5383,-101.2739,971
Shekhupur,28.35,79.02,899
Masuda,34.6747,131.8428,99
Tsiroanomandidy,-18.7698,46.05,963
Wiener Neustadt,47.8167,16.25,758
Rohnert Park,38.3479,-122.6965,134
Ellenabad,29.45,74.65,626
Banaybanay,6.9664,126.0114,499
San Pascual,13.1286,122.9775,984
Mankato,44.1715,-93.9772,423
Moorhead,46.8673,-96.7461,298
Radomsko,51.0667,19.45,506
Morley,53.7492,-1.6023,620
Karvarakundu,11.1167,76.3333,33
Sao Sebastiao do Passe,-12.5128,-38.495,363
Rapur,14.2015,79.5351,228
Abu al Matamir,30.9084,30.1485,127
Siyana,28.6269,78.0607,877
Abovyan,40.2739,44.6256,315
Angul,20.8381,85.0956,495
Bacnotan,16.7197,120.3481,585
Rajaldesar,28.03,74.47,479
Robe,7.1167,40.0,349
Elmadag,39.9208,33.2308,974
Tongoma,8.65,-11.0667,279
Yaoquan,34.5851,105.7262,275
Santo Antonio da Platina,-23.2667,-50.1,198
Sandefjord,59.1306,10.2167,81
Bulalacao,12.325,121.343,598
Dalli Rajhara,20.58,81.08,632
Houbu,36.4167,112.9833,816
Svishtov,43.6167,25.35,989
Nandigama,16.7833,80.3,1
Vlissingen,51.45,3.5667,286
Beigangwa,39.84,116.2033,802
San Jacinto,16.0725,120.4411,585
San Juan y Martinez,22.2667,-83.8333,568
Eqlid,30.8928,52.6889,8
Kolobrzeg,54.1761,15.5761,653
Iwanuma,38.1043,140.8702,590
Kaimana,-3.6444,133.6953,48
Sao Miguel d'Oeste,-26.7308,-53.5153,106
Pagsanjan,14.27,121.45,170
Changtoushang,19.3441,110.6096,112
The Colony,33.0925,-96.8976,354
Jisr ash Shughur,35.8126,36.3176,528
Nanjo,26.1631,127.7706,292
